2018-02-26 12:02:00.000	9810	1452060	369900	300.6
2018-02-26 12:02:00.000	9812	498600	351000	41
2018-02-26 12:02:00.000	9920	14400	9900	1.25
2018-02-26 12:02:00.000	9941	1391040	182088	335.82
2018-02-26 12:02:00.000	9943	202500	62100	39
2018-03-05 12:03:00.000	5620	3844560	218214	1007.3183333333333333
2018-03-05 12:03:00.000	5640	252480	70560	50.5333333333333333
2018-03-05 12:03:00.000	5940	3876360	407664	963.5266666666666667
2018-03-05 12:03:00.000	5941	162720	39600	34.2
2018-03-05 12:03:00.000	5943	57420	30420	7.5
2018-03-05 12:03:00.000	5944	42600	18000	6.8333333333333333
2018-03-05 12:03:00.000	5947	162540	69660	25.8
2018-03-05 12:03:00.000	9011	538200	307800	64
2018-03-05 12:03:00.000	9041	538920	106920	120
2018-03-05 12:03:00.000	9050	25200	18000	2
2018-03-05 12:03:00.000	9080	359460	190260	47
2018-03-05 12:03:00.000	9081	40320	36720	1
2018-03-05 12:03:00.000	9110	115200	64800	14
2018-03-05 12:03:00.000	9200	301140	152100	41.4
2018-03-05 12:03:00.000	9224	454320	76320	105
2018-03-05 12:03:00.000	9225	37200	15300	6.0833333333333333
2018-03-05 12:03:00.000	9310	268380	101700	46.3
2018-03-05 12:03:00.000	9320	26100	20700	1.5
2018-03-05 12:03:00.000	9340	427680	200880	63
2018-03-05 12:03:00.000	9341	2341260	265140	576.7
2018-03-05 12:03:00.000	9342	4348800	578160	1047.4
2018-03-05 12:03:00.000	9370	968520	284400	190.0333333333333333
2018-03-05 12:03:00.000	9371	95760	48600	13.1
2018-03-05 12:03:00.000	9380	17929260	397620	4869.9
2018-03-05 12:03:00.000	9381	2146860	156420	552.9
2018-03-05 12:03:00.000	9680	727020	46620	189
2018-03-05 12:03:00.000	9681	1945800	91800	515
2018-03-05 12:03:00.000	9690	2784060	259380	701.3
2018-03-05 12:03:00.000	96901	520380	208620	86.6
2018-03-05 12:03:00.000	9691	9781200	188640	2664.6
2018-03-05 12:03:00.000	9692	297000	76500	61.25
2018-03-05 12:03:00.000	9694	751260	55836	193.1733333333333333
2018-03-05 12:03:00.000	9695	707940	234180	131.6
2018-03-05 12:03:00.000	9697	2356200	142200	615
2018-03-05 12:03:00.000	9710	654480	159120	137.6
2018-03-05 12:03:00.000	9810	943200	316800	174
2018-03-05 12:03:00.000	9811	22500	11700	3
2018-03-05 12:03:00.000	9812	579960	465120	31.9
2018-03-05 12:03:00.000	9920	275940	34740	67
2018-03-05 12:03:00.000	9941	3340320	261864	855.1266666666666667
2018-03-05 12:03:00.000	9943	600840	89640	142
2018-03-12 12:03:00.000	5620	4596900	179154	1227.1516666666666667
2018-03-12 12:03:00.000	5640	441360	125676	87.69
2018-03-12 12:03:00.000	5940	3051564	440748	725.2266666666666667
2018-03-12 12:03:00.000	5941	538560	50040	135.7
2018-03-12 12:03:00.000	5943	110160	28440	22.7
2018-03-12 12:03:00.000	5947	399060	109620	80.4
2018-03-12 12:03:00.000	9011	820800	401400	116.5
2018-03-12 12:03:00.000	9031	950400	324000	174
2018-03-12 12:03:00.000	9041	414000	144000	75
2018-03-12 12:03:00.000	9050	1230300	137700	303.5
2018-03-12 12:03:00.000	9080	315900	146700	47
2018-03-12 12:03:00.000	9081	348300	99900	69
2018-03-12 12:03:00.000	9110	414000	144720	74.8
2018-03-12 12:03:00.000	9200	386700	149148	65.9866666666666667
2018-03-12 12:03:00.000	9220	1495800	670500	229.25
2018-03-12 12:03:00.000	9224	454680	32940	117.15
2018-03-12 12:03:00.000	9225	38310	28530	2.7166666666666667
2018-03-12 12:03:00.000	9310	137160	63720	20.4
2018-03-12 12:03:00.000	9320	248400	162000	24
2018-03-12 12:03:00.000	9340	400860	216540	51.2
2018-03-12 12:03:00.000	9341	3066840	252000	781.9
2018-03-12 12:03:00.000	9342	3846900	526212	922.4133333333333333
2018-03-12 12:03:00.000	9370	1071780	224604	235.3266666666666667
2018-03-12 12:03:00.000	9371	2053500	317988	482.0866666666666667
2018-03-12 12:03:00.000	9380	16042680	336240	4362.9
2018-03-12 12:03:00.000	9381	2104200	257760	512.9
2018-03-12 12:03:00.000	9680	154800	68400	24
2018-03-12 12:03:00.000	9681	3025800	73800	820
2018-03-12 12:03:00.000	9690	1013640	219996	220.4566666666666667
2018-03-12 12:03:00.000	96901	644400	173160	130.9
2018-03-12 12:03:00.000	9691	17370000	293400	4743.5
2018-03-12 12:03:00.000	9692	588600	108900	133.25
2018-03-12 12:03:00.000	9694	1020660	86004	259.6266666666666667
2018-03-12 12:03:00.000	9695	409140	238284	47.46
2018-03-12 12:03:00.000	9696	572040	80640	136.5
2018-03-12 12:03:00.000	9697	8632260	240660	2331
2018-03-12 12:03:00.000	9699	29700	12060	4.9
2018-03-12 12:03:00.000	9810	993780	359820	176.1
2018-03-12 12:03:00.000	9920	139140	17100	33.9
2018-03-12 12:03:00.000	9941	812040	164088	179.9866666666666667
2018-03-12 12:03:00.000	9943	670500	117900	153.5
2018-03-12 12:03:00.000	9944	89100	24300	18
2018-03-19 12:03:00.000	5620	1276200	94860	328.15
2018-03-19 12:03:00.000	5940	2450424	358200	581.1733333333333333
2018-03-19 12:03:00.000	5941	172440	60120	31.2
2018-03-19 12:03:00.000	5943	9600	9000	0.16666666666666666667
2018-03-19 12:03:00.000	5947	236160	77040	44.2
2018-03-19 12:03:00.000	9011	155700	151200	1.25
2018-03-19 12:03:00.000	9031	99000	93600	1.5
2018-03-19 12:03:00.000	9041	977400	369000	169
2018-03-19 12:03:00.000	9050	385200	183600	56
2018-03-19 12:03:00.000	9071	1396800	543600	237
2018-03-19 12:03:00.000	9080	298800	117000	50.5
2018-03-19 12:03:00.000	9081	195300	47700	41
2018-03-19 12:03:00.000	9090	292860	90180	56.3
2018-03-19 12:03:00.000	9110	781920	112680	185.9
2018-03-19 12:03:00.000	9200	120600	50760	19.4
2018-03-19 12:03:00.000	9224	536580	59760	132.45
2018-03-19 12:03:00.000	9225	153420	72090	22.5916666666666667
2018-03-19 12:03:00.000	9310	394200	90360	84.4
2018-03-19 12:03:00.000	9320	149400	70200	22
2018-03-19 12:03:00.000	9340	2636040	453240	606.3333333333333333
2018-03-19 12:03:00.000	9341	176040	92520	23.2
2018-03-19 12:03:00.000	9342	4958520	333000	1284.8666666666666667
2018-03-19 12:03:00.000	9370	910860	112680	221.7166666666666667
2018-03-19 12:03:00.000	9371	559800	111960	124.4
2018-03-19 12:03:00.000	9380	9364500	198180	2546.2
2018-03-19 12:03:00.000	9381	2438460	324540	587.2
2018-03-19 12:03:00.000	9680	1014300	153900	239
2018-03-19 12:03:00.000	9681	9000	5400	1
2018-03-19 12:03:00.000	9690	2045700	249660	498.9
2018-03-19 12:03:00.000	96901	216360	109800	29.6
2018-03-19 12:03:00.000	9691	12346200	222120	3367.8
2018-03-19 12:03:00.000	9692	486000	100800	107
