2018-01-15 12:01:00.000	FABR. KONTROLLE	1624848	299088	368.2666666666666667
2018-01-15 12:01:00.000	FL.-/DRUCKFLIESSLÄP	2720040	116640	723.1666666666666667
2018-01-15 12:01:00.000	HONMASCHINE	311400	76680	65.2
2018-01-15 12:01:00.000	KAMMERRINGE PL4 FIN	7200	6120	0.3
2018-01-15 12:01:00.000	KEILN.-ZIEHMASCHINE	63000	19800	12
2018-01-15 12:01:00.000	KONTR. GROSSTEILE	157500	71100	24
2018-01-15 12:01:00.000	KONTR. HD-HYPER T.	542880	118080	118
2018-01-15 12:01:00.000	MALER KLEIN	508320	318240	52.8
2018-01-15 12:01:00.000	MALER KOMPR.	276300	76860	55.4
2018-01-15 12:01:00.000	MAT.-PRÜF.QUALITECH	189240	53748	37.6366666666666667
2018-01-15 12:01:00.000	MESSMASCHINE GROSS	107100	53100	15
2018-01-15 12:01:00.000	MESSMASCHINE KLEIN	134280	32760	28.2
2018-01-15 12:01:00.000	MONT.BG GROSS/KLEIN	657540	216540	122.5
2018-01-15 12:01:00.000	MONTAGE PL2/4	792000	761400	8.5
2018-01-15 12:01:00.000	MONTAGE SCHUBST.-KK	1482300	179100	362
2018-01-15 12:01:00.000	OELABSTR. LAEPPEN	4292100	98460	1164.9
2018-01-15 12:01:00.000	PRÜFEN HD-SCHMIERPUMPEN	1577700	87300	414
2018-01-15 12:01:00.000	R-SCHL.LTG ANPASSEN	230100	223200	1.9166666666666667
2018-01-15 12:01:00.000	RAD.-SCHLEIFMASCH.	3170940	305388	795.9866666666666667
2018-01-15 12:01:00.000	RADIALBOHRMASCHINEN	16200	5400	3
2018-01-15 12:01:00.000	ROHRSCHLOSSER	833580	371700	128.3
2018-01-15 12:01:00.000	RUNDSCHLEIFMASCH.	140400	48600	25.5
2018-01-15 12:01:00.000	SCHLEIF. HYPER KOMP	1096920	217080	244.4
2018-01-15 12:01:00.000	SCHLEIFEN, GRATEN, VERPUTZEN	1082160	216000	240.6
2018-01-15 12:01:00.000	SCHLOSSER VERP. GTF	475200	302400	48
2018-01-15 12:01:00.000	SP.-DREHEN KLEIN	317880	161280	43.5
2018-01-15 12:01:00.000	STELLZYLINDER MONT.	760140	71820	191.2
2018-01-15 12:01:00.000	ZELLE FRÄSEN/BOHREN	797760	67680	202.8
2018-01-22 12:01:00.000	ABSÄGEN OPTIMO	2337780	135558	611.7283333333333333
2018-01-22 12:01:00.000	ANREISSPLATZ M./M.	243900	114300	36
2018-01-22 12:01:00.000	BAZ-MA-400HA	154800	55800	27.5
2018-01-22 12:01:00.000	BOHRWERK SCHARMANN	115200	108000	2
2018-01-22 12:01:00.000	CNC-VERT.-DREHEN DS	180900	135900	12.5
2018-01-22 12:01:00.000	DBAZ MCT 350-2000	357840	101160	71.3
2018-01-22 12:01:00.000	DBAZ MCT 550-2000	2639880	630000	558.3
2018-01-22 12:01:00.000	DBAZ MCT 550-3000	429300	151740	77.1
2018-01-22 12:01:00.000	DBAZ MCT 550-RS	397800	196380	55.95
2018-01-22 12:01:00.000	DBAZ MULTUS B200	7831260	209340	2117.2
2018-01-22 12:01:00.000	DBAZ MULTUS B400	1512540	152100	377.9
2018-01-22 12:01:00.000	DRUCKPR. KLEINTEILE	32520	18720	3.8333333333333333
2018-01-22 12:01:00.000	DRUCKPRÜFUNG	821700	620100	56
2018-01-22 12:01:00.000	DRUCKPRÜFUNG ROHRL.	281010	85860	54.2083333333333333
2018-01-22 12:01:00.000	FABR. KONTROLLE	1350960	327708	284.2366666666666667
2018-01-22 12:01:00.000	FL.-/DRUCKFLIESSLÄP	533820	99720	120.5833333333333333
2018-01-22 12:01:00.000	HONMASCHINE	62640	28080	9.6
2018-01-22 12:01:00.000	KAMMERRINGE PL4 FIN	101700	64620	10.3
2018-01-22 12:01:00.000	KEILN.-ZIEHMASCHINE	8640	6480	0.6
2018-01-22 12:01:00.000	KK-KÖRPER/KK-SCHUH	180900	18900	45
2018-01-22 12:01:00.000	KONTR. GROSSTEILE	147600	90000	16
2018-01-22 12:01:00.000	KONTR. HD-HYPER T.	220140	114300	29.4
2018-01-22 12:01:00.000	MALER KLEIN	1362960	447840	254.2
2018-01-22 12:01:00.000	MAT.-PRÜF.QUALITECH	227760	45000	50.7666666666666667
2018-01-22 12:01:00.000	MESSMASCHINE GROSS	247320	54360	53.6
2018-01-22 12:01:00.000	MESSMASCHINE KLEIN	105240	41220	17.7833333333333333
2018-01-22 12:01:00.000	MONT.BG GROSS/KLEIN	577620	285660	81.1
2018-01-22 12:01:00.000	MONTAGE SCHUBST.-KK	617400	117900	138.75
2018-01-22 12:01:00.000	OELABSTR. LAEPPEN	7713000	176400	2093.5
2018-01-22 12:01:00.000	R-SCHL.LTG ANPASSEN	728100	655200	20.25
2018-01-22 12:01:00.000	RAD.-SCHLEIFMASCH.	4307220	412956	1081.74
2018-01-22 12:01:00.000	RADIALBOHRMASCHINEN	81540	26820	15.2
2018-01-22 12:01:00.000	RUNDSCHLEIFMASCH.	190260	111060	22
2018-01-22 12:01:00.000	SCHLEIF. HYPER KOMP	343260	138780	56.8
2018-01-22 12:01:00.000	SCHLEIFEN, GRATEN, VERPUTZEN	1179900	178200	278.25
2018-01-22 12:01:00.000	SCHLOSSER VERP. GTF	540900	263700	77
2018-01-22 12:01:00.000	SERVICE UND MONTAGE	41580	7740	9.4
2018-01-22 12:01:00.000	SP.-DREHEN GROSS	248400	106200	39.5
2018-01-22 12:01:00.000	SP.-DREHEN KLEIN	369720	109440	72.3
2018-01-22 12:01:00.000	ZELLE FRÄSEN/BOHREN	79740	16380	17.6
2018-01-29 12:01:00.000	ABL.KONTR. MONTAGE	5220	4500	0.2
2018-01-29 12:01:00.000	ABSÄGEN OPTIMO	589380	56052	148.1466666666666667
2018-01-29 12:01:00.000	AUTOFRETTAGE	375300	44100	92
2018-01-29 12:01:00.000	BAZ-MA-400HA	1281600	277200	279
2018-01-29 12:01:00.000	BOHRWERK SCHARMANN	86400	55800	8.5
2018-01-29 12:01:00.000	CNC-BAZ HEAVYSPEED	457800	360000	27.1666666666666667
2018-01-29 12:01:00.000	CNC-VERT.-DREHEN DS	1309320	460800	235.7
2018-01-29 12:01:00.000	DBAZ MCT 350-2000	1473000	110520	378.4666666666666667
2018-01-29 12:01:00.000	DBAZ MCT 550-2000	4475400	543060	1092.3166666666666667
2018-01-29 12:01:00.000	DBAZ MCT 550-3000	870240	197100	186.9833333333333333
2018-01-29 12:01:00.000	DBAZ MCT 550-RS	1832400	450540	383.85
2018-01-29 12:01:00.000	DBAZ MULTUS B200	9442800	248760	2553.9
2018-01-29 12:01:00.000	DBAZ MULTUS B400	5980788	319320	1572.63
2018-01-29 12:01:00.000	DRUCKPR. KLEINTEILE	1052280	84600	268.8
2018-01-29 12:01:00.000	DRUCKPROBE SERV	41400	19800	6
2018-01-29 12:01:00.000	DRUCKPRÜFUNG	1521900	787500	204
2018-01-29 12:01:00.000	DRUCKPRÜFUNG ROHRL.	107970	56790	14.2166666666666667
2018-01-29 12:01:00.000	FABR. KONTROLLE	1844676	345312	416.49
2018-01-29 12:01:00.000	FL.-/DRUCKFLIESSLÄP	98460	41220	15.9
2018-01-29 12:01:00.000	KAMMERRINGE PL4 FIN	149760	59040	25.2
2018-01-29 12:01:00.000	KEILN.-ZIEHMASCHINE	13500	8100	1.5
2018-01-29 12:01:00.000	KK-KÖRPER/KK-SCHUH	173700	44100	36
2018-01-29 12:01:00.000	KONTR. GROSSTEILE	41400	27000	4
2018-01-29 12:01:00.000	KONTR. HD-HYPER T.	394560	159840	65.2
2018-01-29 12:01:00.000	MALER KLEIN	555120	282780	75.65
2018-01-29 12:01:00.000	MALER KOMPR.	581580	145980	121
2018-01-29 12:01:00.000	MAT.-PRÜF.QUALITECH	239160	96012	39.7633333333333333
2018-01-29 12:01:00.000	MESSMASCHINE KLEIN	137520	39960	27.1
2018-01-29 12:01:00.000	MONT.BG GROSS/KLEIN	592740	275220	88.2
2018-01-29 12:01:00.000	MONTAGE SCHUBST.-KK	748800	148500	166.75
2018-01-29 12:01:00.000	OELABSTR. LAEPPEN	13423500	273420	3652.8
2018-01-29 12:01:00.000	PRÜFEN HD-SCHMIERPUMPEN	9227700	263700	2490
2018-01-29 12:01:00.000	RAD.-SCHLEIFMASCH.	3071940	308772	767.5466666666666667
2018-01-29 12:01:00.000	RADIALBOHRMASCHINEN	199800	22320	49.3
2018-01-29 12:01:00.000	ROHRSCHLOSSER	1061100	561600	138.75
